ID,Age,Education,Marital Status,Parental Status,Children,Income,Spent,Customer Loyalty,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total Promo,Web Engagement
2088,43,0,1,0,0,84906,1631,268,98,997,15,414,99,30,76,5,6,12,1,3,7
2493,49,0,1,1,1,61286,608,331,34,356,0,107,19,9,117,7,1,8,2,0,12
6292,29,1,1,0,0,82333,1822,456,60,1311,0,359,46,89,17,4,3,10,1,1,6
1631,50,1,1,0,0,65220,1282,664,3,890,63,292,0,25,12,8,4,7,4,0,14
10104,41,0,1,1,3,33590,8,238,65,4,0,2,0,0,2,1,0,2,1,0,8
3006,39,0,0,1,1,30992,43,433,83,17,0,14,7,3,2,1,0,3,1,0,8
3919,39,1,0,0,0,72309,1931,475,64,960,0,883,50,38,0,5,6,8,1,1,8
11181,66,1,1,0,0,156924,8,304,85,2,1,2,1,1,1,0,0,0,0,0,0
642,35,2,1,1,1,16005,103,684,69,1,3,2,20,30,47,2,1,2,3,0,10
4369,58,1,0,0,0,65487,1169,170,48,240,67,500,199,0,163,3,5,6,3,0,5
10127,50,0,1,1,1,58692,395,84,21,301,11,61,4,7,11,8,2,4,1,0,15
271,46,0,0,1,2,40590,258,270,30,154,0,50,6,11,37,3,4,3,5,1,9
4973,45,0,0,1,1,20587,25,49,39,2,3,6,4,1,9,1,1,2,1,0,8
2948,61,1,0,1,1,62637,185,120,76,104,12,48,4,12,5,2,2,5,1,0,4
2715,49,1,0,1,2,29435,180,692,11,70,3,37,4,2,64,3,2,2,4,0,12
10432,41,0,0,1,1,19346,22,150,26,2,0,9,3,6,2,1,0,3,1,0,9
9216,44,0,1,1,2,35788,44,157,34,23,2,11,3,1,4,2,0,3,2,0,8
7124,47,0,0,1,2,36997,94,513,72,43,4,12,8,0,27,2,1,4,5,0,7
9727,58,0,1,0,0,23539,81,121,13,4,24,11,16,1,25,2,0,4,1,0,8
5136,42,0,0,1,1,65333,798,163,58,654,7,92,0,15,30,9,4,8,7,2,15
9790,58,0,0,0,0,78499,1334,218,12,912,72,170,47,36,97,11,3,4,1,1,15
1818,44,1,1,1,1,29732,38,96,23,25,0,8,0,1,4,2,0,2,1,0,11
1100,55,1,1,1,3,41275,61,97,33,24,4,22,0,2,9,3,1,3,4,0,8
7873,42,1,1,1,2,63516,300,358,30,141,11,114,15,14,5,4,1,7,4,0,9
10609,53,1,1,1,1,42769,88,260,15,71,0,13,3,1,0,1,1,4,2,0,5
6950,57,1,1,1,2,49572,54,196,25,35,1,16,0,1,1,2,0,3,2,0,9
7233,43,0,1,0,0,69209,1782,650,4,496,32,849,229,48,128,5,3,6,2,1,9
9481,39,0,1,1,1,17148,68,152,80,9,9,11,13,10,16,3,1,3,4,0,11
7699,46,0,0,1,2,40590,258,270,30,154,0,50,6,11,37,3,4,3,5,1,9
2711,39,1,1,1,1,30560,31,367,6,9,1,5,4,5,7,1,0,3,1,0,8
8933,32,2,1,1,1,32146,66,48,16,26,3,23,4,7,3,2,0,4,2,0,8
8726,51,2,0,1,2,41713,174,61,57,77,8,44,10,10,25,3,1,4,5,0,9
1515,40,1,1,1,1,34176,28,158,9,11,2,7,4,2,2,1,0,3,1,0,4
5186,60,1,1,1,1,58482,731,109,59,576,7,115,19,7,7,7,4,9,2,1,13
10157,50,0,0,1,1,59686,274,155,78,89,15,89,34,42,5,4,1,6,1,0,8
5667,51,1,1,1,1,60896,1701,626,90,1013,30,399,60,46,153,9,10,4,3,0,15
902,35,0,1,1,1,62994,312,117,74,224,12,48,4,12,12,6,2,4,1,0,12
977,58,0,1,1,1,47320,414,332,10,200,19,111,50,15,19,5,1,8,6,0,11
7313,66,2,0,0,0,74859,1565,391,63,570,73,614,133,102,73,6,5,11,1,1,9
7600,23,2,0,1,1,15253,29,244,13,1,3,3,8,1,13,1,0,3,2,0,8
9706,41,1,0,1,1,31560,94,370,98,62,1,20,4,0,7,2,1,3,2,0,10
2429,61,0,0,1,1,72071,1338,500,4,531,69,300,150,138,150,5,4,8,3,0,7
3520,25,1,0,0,0,91172,1092,459,94,162,28,818,0,28,56,4,3,7,0,4,7
10394,31,0,1,0,0,90000,1479,188,91,675,144,133,94,192,241,4,8,5,1,3,5
4548,34,0,0,1,2,41967,54,218,66,23,4,10,0,2,15,1,0,3,1,0,5
9362,50,0,0,1,1,69263,568,116,14,492,5,32,13,5,21,9,1,7,1,1,15
3968,45,2,0,0,0,65706,1199,366,77,918,10,129,13,0,129,11,3,12,1,3,18
4084,40,0,1,1,1,60934,873,163,41,224,155,155,192,93,54,6,4,11,2,0,10
6721,64,0,1,1,1,71965,1213,335,21,572,19,286,50,38,248,6,3,5,3,0,9
2829,60,0,1,1,1,65210,731,111,25,626,0,70,0,7,28,9,3,8,2,2,15
1772,40,1,1,0,0,79174,2043,534,2,1074,37,518,193,92,129,5,6,7,1,2,7
1544,48,1,0,0,0,81380,1893,554,51,741,68,689,224,68,103,4,2,10,1,0,6
492,42,1,0,1,1,48432,424,619,3,322,3,50,4,3,42,7,1,6,5,0,15
4377,44,0,1,1,1,52914,575,538,32,254,10,44,30,10,227,7,3,3,2,1,14
4541,60,0,1,1,1,38946,257,248,84,116,6,82,6,6,41,3,1,6,2,0,8
1321,41,0,1,1,1,26067,56,237,49,22,2,18,0,2,12,3,0,3,3,0,11
8858,43,1,1,1,1,44325,542,479,69,516,0,21,0,0,5,8,2,7,4,1,16
3266,51,0,1,0,0,42523,125,67,96,14,36,11,3,26,35,1,1,4,1,0,3
11187,37,2,0,1,1,26487,69,405,23,2,8,10,12,14,23,2,1,3,3,0,7
8207,58,2,1,1,1,53233,40,103,18,28,0,9,3,0,0,1,0,3,1,0,5
9723,55,0,1,1,1,67716,1016,535,8,530,142,217,62,9,56,7,4,13,4,1,12
2666,43,1,1,1,1,76234,907,143,21,519,50,167,130,0,41,8,3,11,1,1,11
5721,59,1,1,0,0,84117,1566,49,60,611,76,749,59,45,26,7,10,6,1,1,9
10652,58,1,1,0,0,65487,1169,170,48,240,67,500,199,0,163,3,5,6,3,0,5
1646,43,2,1,1,1,25224,46,105,36,4,9,12,11,2,8,1,1,3,2,0,4
4418,32,1,0,0,0,89616,1644,489,36,671,47,655,145,111,15,7,5,12,1,0,9
2656,44,0,0,1,2,40851,59,493,63,23,1,7,0,4,24,1,1,2,1,0,8
7990,68,0,1,0,0,27469,17,696,2,9,1,2,3,2,0,0,0,3,1,0,6
8722,58,2,1,0,0,82347,1853,600,38,556,54,845,202,133,63,7,7,10,1,2,10
7118,58,0,1,1,1,73803,1528,697,61,833,80,363,52,26,174,9,5,6,2,1,15
2980,63,1,0,1,2,8820,35,464,52,12,0,13,4,2,4,3,0,3,4,0,11
1839,41,0,0,0,0,43322,141,69,25,56,7,48,10,2,18,3,0,4,1,0,10
10722,42,0,1,1,1,55593,546,312,63,293,8,124,11,4,106,6,6,3,2,1,12
2632,61,0,1,1,2,50501,500,376,10,297,0,38,13,0,152,5,4,4,7,1,11
9014,40,0,1,1,2,37085,61,3,65,39,1,16,2,0,3,3,0,3,4,0,11
7620,25,2,0,1,1,16185,106,328,71,5,11,16,21,8,45,2,2,2,2,0,10
10968,46,0,0,1,1,57731,704,583,0,266,21,300,65,8,44,8,8,6,4,0,14
11133,42,1,0,1,1,48432,424,619,3,322,3,50,4,3,42,7,1,6,5,0,15
2736,37,0,1,1,1,73807,849,543,88,366,124,156,71,78,54,5,5,11,2,0,7
1876,25,0,1,0,0,18929,85,498,15,32,0,8,23,4,18,1,0,4,1,0,7
5959,47,0,0,1,2,35893,199,622,80,158,0,23,0,0,18,3,1,5,6,0,11
1092,35,0,1,1,1,61014,1147,687,17,269,129,495,182,43,29,9,3,4,4,0,16
4333,61,0,1,1,2,32144,54,98,76,41,0,10,0,0,3,2,1,3,4,1,9
3850,52,2,1,1,1,14918,43,569,52,3,3,3,15,4,15,1,0,3,1,0,7
6168,52,0,0,1,2,45146,53,349,28,33,0,5,0,0,15,1,1,2,2,0,5
607,60,2,0,1,1,41769,521,501,31,302,29,131,32,0,27,8,1,7,6,0,16
10469,34,0,1,0,0,88325,1623,144,42,519,71,860,93,27,53,6,2,9,1,0,8
6983,65,1,0,1,2,38054,45,59,24,23,2,17,2,1,0,2,0,3,2,0,9
3661,20,2,0,0,0,80617,1435,625,42,594,51,631,72,55,32,4,6,8,1,0,6
9303,39,0,1,1,1,5305,32,334,12,12,4,7,1,3,5,1,0,0,0,0,14
692,61,0,1,1,2,36807,16,556,88,4,2,5,0,0,5,1,0,2,1,0,7
736,32,0,1,1,1,28427,52,465,67,18,3,19,3,3,6,2,0,3,2,0,10
9589,67,1,0,0,0,82032,1234,85,54,332,194,377,149,125,57,4,6,7,0,0,5
4838,37,0,1,1,1,22775,15,375,40,5,1,8,0,0,1,1,0,2,1,0,9
9246,30,1,1,1,1,40101,415,623,73,171,3,129,26,24,62,6,1,6,4,0,13
6261,36,0,1,1,1,58025,470,215,81,270,31,88,11,48,22,3,2,10,3,0,7
7366,33,1,0,0,0,75777,1438,360,12,712,26,538,69,13,80,3,6,11,1,2,4
10659,36,2,1,1,1,7500,53,418,7,2,8,11,3,8,21,3,2,2,4,0,10
1448,52,1,1,1,3,33562,51,4,33,21,12,12,0,3,3,2,0,4,3,0,6
4286,45,1,0,1,1,57642,679,171,24,580,6,58,8,0,27,7,6,6,3,1,11
4749,47,0,1,1,2,58554,586,641,55,368,24,68,38,0,88,8,2,6,6,0,15
4478,36,0,1,1,2,63777,653,462,87,457,5,106,15,17,53,11,1,6,8,0,19
4201,53,0,0,1,1,57967,468,483,39,229,7,137,4,0,91,4,2,8,5,0,9
10084,43,0,1,1,2,24434,50,42,9,3,2,8,20,0,17,2,1,2,2,0,9
7004,31,0,0,1,1,11012,84,470,82,24,3,26,7,1,23,3,1,2,3,1,12
9817,45,1,0,0,0,44802,1049,677,71,853,10,143,13,10,20,9,4,12,2,0,17
8080,29,0,0,0,0,26816,22,681,50,5,1,6,3,4,3,0,0,3,1,0,4
8372,41,0,1,1,1,34421,30,363,81,3,3,7,6,2,9,1,0,2,1,0,8
10870,48,0,1,1,1,61223,1341,381,46,709,43,182,42,118,247,9,3,4,2,0,14
4001,69,1,1,1,3,64014,444,19,56,406,0,30,0,0,8,8,2,5,7,1,15
7270,34,0,0,0,0,56981,1241,155,91,908,48,217,32,12,24,2,3,13,1,1,8
8235,59,1,1,1,1,69245,843,156,8,428,30,214,80,30,61,6,5,10,2,0,9
9405,61,1,1,1,2,52869,172,622,40,84,3,61,2,1,21,3,1,4,3,0,10
